Index,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27
32190,12798.2711125344,12816.368562363647,12626.254993391629,12711.709549072817,12739.419140803398
32300,31594.02469131099,34394.04434123263,32859.198851109155,32066.90138855367,32047.882257709498
32350,15040.551204705407,14988.811684767981,15101.792119046702,15025.54855390033,15559.560030824596
32500,31328.196284728594,31434.260337554933,30535.65093460745,30970.524276405053,30957.28501236844
32620,6370.894972237717,6411.949566784659,6370.950207610629,6370.749790334071,6363.168979566679
32640,13257.702661826228,13540.107992905741,13509.671825468184,13555.895438739411,13696.509492669034
32830,66494.53599769107,66604.64573462296,66610.9115446065,66861.24447445203,67472.86730923921
33290,6926.243924402128,6914.023931268639,6806.288170762895,6897.536066727688,6953.556772574603
33310,6102.037116412397,6158.968840762065,5976.010204791679,5989.093471858259,5986.458270399945
33640,28961.566993234745,29032.239395990975,27947.126873739413,28305.45112372083,28633.465955205455
33780,84281.54135830404,84449.37032709537,84770.17430088382,84719.97372782568,84879.13450241562
34020,20351.918081613287,20355.65206251323,20117.54967963686,20000.7980357637,20000.719067729326
34220,17044.223776081373,17378.523568646913,17138.89468253498,17160.61995675926,17130.322001088098
34230,15245.278005679786,15174.146530813083,14973.35072510043,15028.341240808615,15502.53190596437
34730,248444.35942616782,245881.69264465896,234637.10003499803,235802.69248033036,235338.9663605507
35080,9006.291964282578,13317.537113218765,13498.689562509173,15980.340820977948,17548.07302687592
35250,26972.134645753034,26840.712689657164,26784.98490492131,27105.858171123105,27068.33313085079
35420,274258.11887045245,276459.2286244324,267603.0096682071,265929.9113273532,266568.37049631064
35600,15780.549427915847,15689.93240478226,15419.519387072965,15574.953280074671,15579.29186145822
35720,82455.76645928856,82821.37928967943,81112.80385766587,81573.94066182239,81640.23850481208
35760,107247.2499687905,108232.9908314783,107381.07096457848,108232.44707933808,109653.46037938
35890,1704.9200689142997,1680.4876560984824,1653.2440766674124,1638.113073781412,1672.109733448622
35900,54339.332600902984,53204.51560287892,52963.486621785516,53817.848115805085,53414.99697389497
36030,6223.799919104465,6225.061524484113,6158.254582214853,6119.932542801657,6110.20058539465
36460,43311.418272205425,41958.51430579295,42119.608869265256,42436.423889474594,44197.91943194323
36490,0.0,0.0,0.0,0.0,0.0
36540,6961.06504699143,7003.055465383421,6901.1649604409085,6822.329096366411,6743.435234951428
36570,447941.0989283784,452960.7065477159,441511.7901807509,442853.86793780554,453440.32488247065
36810,19095.24399486993,19244.52032699931,18945.12057296677,18954.56605168228,19070.25196363156
36830,26415.717267318705,27353.404682176675,26350.25531386551,26309.31867389335,26591.291625528003
36930,22020.71166658969,22614.15986834781,20534.65408537982,20488.157900820886,19938.825398001653
38500,4680.70909998523,4672.958106147914,4615.280457060746,4609.563020655595,4619.0461719161685
39030,108827.12081106902,110121.00356298663,104830.97743554166,107028.46734387943,103578.33441360027
39200,27719.311372578442,29095.497894042073,28898.462388379285,28954.156348381657,28232.14367964418
39490,90048.70291033636,91676.61567235662,92392.02577653021,92702.20500197289,92560.77369982982
39840,31942.680474963305,32379.078459207616,31747.456588503497,31820.193176445526,31817.872119868192
41190,6522.322599268898,6610.7464420691285,6485.543196141151,6491.036816568377,6528.208806118407
41510,72153.57408491497,68776.34073384832,68420.40377936684,67825.99161267655,67845.39427332737
41960,7847.108478808334,7896.9848457668895,7835.647746047324,7987.116626075151,7927.008102735252
42000,16049.455104709628,16244.504594936243,16045.397849097473,16164.829433440194,16162.2927174349
42660,20799.05330305318,20685.504424088645,20641.239920592532,20608.619605177806,21374.342444347563
42700,14356.969003355522,14785.440028749736,14244.73343614024,14112.047874060983,13793.780643570408
43150,36505.424413194625,36675.346969955615,36617.042619821164,36198.74679200097,36719.81800448061
46890,12396.250141991453,12411.800631837916,12208.973720091792,12263.110989719815,12258.169071229644
47040,6090.10757901414,6074.1487190632015,6272.94925860292,6485.74992946113,6409.711796432458
47050,23067.997979785,22746.947824026192,22723.493220626824,23362.44014373171,23528.354352657232
47810,47247.8667227561,48750.3820898121,48433.93316971818,50263.73282441171,50886.43859755118
48260,59166.09578077047,71173.24925806499,76062.782299367,78466.72780359004,86085.03012530219
48410,30348.66029845829,29626.138925898078,30512.103172678533,29716.10274757688,28411.63943216513
48530,15994.947089855705,16504.97467874992,16126.876085417294,16128.636558296794,16475.517221329534
49070,39708.75876603002,39066.517614001634,38810.280699502066,38037.789040249234,38466.13358384189
51600,36972.18157510675,36777.7880155307,36838.972747345586,36713.484238170706,36855.80256210399
51900,680391.9819143659,696473.513861656,704832.676841853,708077.799134479,708620.7212204258
51905,415174.6569544516,412843.5657465298,411995.03736119193,409849.1681267206,409707.88752514706
51910,534720.7700933665,539656.9997974245,538729.6731528946,534297.8900383459,535577.1043405988
51915,262151.0750980866,261068.49696218187,261532.35135463785,264514.8537371733,266548.59999652003
52400,22915.68961983487,22410.941712742257,21696.12045830441,21829.25365448792,21806.309284606497
52690,78500.972489476,75056.26075324925,73585.88654462215,72980.26291013128,73099.24919987033
53030,13753.934570478288,14045.533944799236,13769.482564125547,13969.340812951365,13961.7130929692
53800,107642.66751303282,115441.33692917235,113950.10258256995,114680.4865229575,117490.00917902311
55550,41534.763798315435,41309.60175592885,41896.10218723479,42128.24428467827,42231.53918094815
56190,42270.474514671754,42542.38785015601,42593.42081524884,42958.6256745217,42763.13141303385
58470,168277.84155387373,168270.97899940686,164116.27132804441,165664.48856160312,162221.45804977004
58820,3054.2930793774485,3106.2835419543744,3033.5802776904343,3073.85307765172,3073.6420680091114
60150,9979.330721521557,10010.556352466218,9913.713093569953,9952.458449365658,10028.196012315511
60250,16296.261799175816,16417.414392759332,15922.685599494194,16035.905092342618,16231.455463052522
60720,21382.539603319205,21504.860756394864,21293.71999472366,21770.293375624147,21733.00502503106
61970,11096.581753801283,11025.261805195683,10764.649650111935,10754.309412468476,10712.42954110806
64260,8795.359734120066,8958.9129786242,8948.472017949727,8964.031253805182,9179.893176812002
64350,18140.743316078053,18304.91920343561,18166.4642758891,18323.060717621494,18431.630894355734
64550,29708.71532015472,30236.732230034293,29843.43038854104,30664.65331322946,30684.31072654623
64760,134433.11064079215,135180.83896245534,129350.27001253108,134321.46358664223,131646.62267341083
65660,21342.455699760703,21989.299777338925,21561.159120844102,21795.61481080065,21714.660420758682
66570,103885.0080712612,104784.74874015429,103470.49355864116,102895.5325139035,102404.13754026101
66575,54246.800268945,54263.50125034334,54055.893295544636,53797.48594877042,53489.02496408879
66970,269187.8009449949,272562.4783805994,269106.30181048304,255122.89915392664,248322.33472262206
67000,5515.132793036215,5594.805032963493,5855.424385126056,6062.340809531339,6000.178756151854
67160,102810.44231847883,102980.33622718688,99754.10259539913,101413.63988199945,105605.01977721891
67310,18770.141788247776,19424.238049064526,19309.72161462418,18567.860219848957,18397.856081433747
67630,15589.86381629334,16265.976553256576,16153.446099550018,16367.581331950587,16673.229381631187
68240,28111.92429384776,28338.32875112943,28016.7937086667,28060.520810106693,27940.123251543533
68270,143591.93601689985,146073.14049787843,145500.60519364677,151820.8414851384,153492.25743502798
68760,75816.02213370989,77742.21709865592,77373.40084112252,79409.84323346036,79546.0960812485
69080,20547.827573733517,20819.86181698995,20293.53426048976,20478.16856993298,20445.758935349517
69500,34845.82886231299,34979.32393833343,34448.01281074034,34531.48912466797,34468.00038423843
69620,163534.9362429202,167808.58722076603,171388.14096828207,170340.59359443875,171925.96815955182
69960,76069.97469107006,77204.10118213142,76616.85599842611,77182.99794253285,76741.05298852298
71050,68929.9470679225,69658.66515509895,69479.22976393497,69234.86119434527,69254.62757453768
73240,4227.047309684356,4242.185278647165,4269.330527350822,4267.295149718021,4262.833262964994
74600,34486.82770662733,34094.885030338904,33565.105457040816,34204.660710640535,33478.19882640565
78020,6959.49928765267,6987.553021906985,6953.9426520066245,6986.6005408302135,7007.45979113495
78130,2919.4567440033234,3029.770022859946,3199.778243333655,3148.3201951837527,3030.1994988278366
78340,81070.51860004765,82207.7988920761,81586.60439142236,83638.98058971434,84396.08176370416
78600,98461.05172874329,99634.11793161892,96202.61212975951,90283.1534547765,88983.20185855459
78930,45738.56212879706,44938.018274253394,43044.74486221429,43347.708241549044,43810.93115662098
81660,30322.036075320764,30200.588757788377,30204.926213859693,30238.479594101475,30243.642532552996
82270,14735.574925919187,14857.24645566671,14222.440278962666,14545.320880662699,14458.756616146906
83790,5207.432718657139,5108.862617749341,5027.610714155907,5095.786003810309,5055.110897687603
84110,25280.72809128055,25716.16062444706,25188.760125075132,25024.777107760074,25139.203581826343
84370,42806.52155599946,42992.17728994238,41313.85892432217,40784.900074939025,40111.82068870749
84850,34499.76980041518,34743.64596946834,33667.57328196705,34481.1770930061,34280.33344539956
84990,21088.323339552924,21760.264133510947,21512.68009027659,22654.28557398043,22025.428763695763
85660,17280.193184502168,17537.979365123778,16993.245862506206,17112.432054768866,17004.425306893816
86280,205170.23543584778,203697.8638481663,205107.14190958432,206841.69864170178,206711.9610575502
86390,25474.82386987226,25590.535318170525,25257.73082269307,25717.63275619049,26215.53824092787
86450,21736.649083757628,21782.3225074099,21178.29391635453,21621.891621553,21474.21603666325
86790,46662.50109618291,47136.44597317834,47612.80597787013,47784.53185688525,48000.049812732745
86900,126774.60923132538,129172.94657552011,127766.19398381205,128041.88022516576,128015.90006948286
88350,2434.8152426356473,2423.330382425507,2417.4389098963493,2462.5771859763204,2491.0144433298337
88800,10599.920749224293,10564.729147304854,10208.58528649674,10199.575265962898,10174.226810299828
89030,20869.48852022996,20684.362630037213,20175.68716947501,20134.79675703511,19933.407840045402
89970,19909.248142858156,20210.798137696504,19424.59737640584,19461.387889536763,19618.9001114667
89980,38657.98446297475,38668.48168877058,37774.46706093251,38528.35206577337,38059.99090775691
90430,153512.74451944904,157126.10048061283,154988.9340911617,156692.50079504232,154441.72568491087
90460,27792.035140967586,28254.143855468505,27872.69434843156,28600.161035562327,28018.341830928042
91700,11561.61061892518,11647.171184883724,11232.51071066444,11164.366991073508,11063.335809174168
91990,56751.70196748461,58163.59295858108,57721.54934859906,60101.91104197215,60407.777595085354
92040,28639.396191090615,29124.523118459387,28507.275006652377,29492.484016522674,29256.417541146267
92190,8965.718955739025,8870.695730980624,8463.808298352475,8309.457726820589,8281.589430761109
95610,27060.972653060224,26928.874684597715,26105.357513488743,26171.956235072634,25820.727489210592
95660,20037.287000635377,20501.722372624667,20277.65439536129,20979.939372306326,21981.12398006789
95700,35851.267641837425,36531.77413512897,35710.84841773521,36349.323027582606,36090.43083913353
96530,42171.19302382951,43264.56783260889,42204.61671684458,43242.312107110214,43420.84269598276
96770,210027.34298923897,208287.7054542536,202474.79071392014,204722.10312556193,206748.2911715877
97950,397268.64369858586,401702.6241321787,395621.18736073544,393253.3784247298,384769.33590162714
98460,16552.056946203902,16752.552836241273,16319.327770761522,16611.324294835347,16324.352625396798
99320,47321.75797224756,48365.55327680489,47297.138314904456,48512.24465527256,48195.75213538574
100090,20786.64387801362,21165.25005604726,20906.531552840177,20865.769936761462,21350.518519220088
101490,26059.351997296275,26245.14163448686,25446.926477060304,25382.679996444363,25189.93619820706
102110,34904.99485132685,35017.50522099426,34530.66962407251,34584.18433872262,34536.54272578735
102710,35258.98224390013,35401.33856119219,34133.137221787445,34411.91422756005,33662.594705434116
102780,8960.694491036807,8993.415105071088,8816.710561953792,8856.842258544892,8850.0891932568
104480,4978.352471784098,4969.1887248915655,4817.258652953737,4855.747291489163,4821.630479409896
105560,57690.88996238303,58009.14115714074,59313.877196355614,59449.2427839924,59102.820195379725
108320,130192.95492667379,131176.94741697045,124929.27100801872,125051.11539271694,122901.95638353316
110790,41660.26832491281,39065.273784948724,37136.951065948466,37259.634576723125,37786.29979335279
111770,46742.34281007796,46071.10070631481,44850.15040780282,45352.560491315926,45291.04807672023
112040,70227.26563877656,76237.319498041,74378.6134409463,82070.93501159837,80599.4041167483
112610,51347.84548533201,51238.43902183806,51034.99816105771,52335.38297168154,53690.98314765797
120110,65377.143163937,64927.63751175953,63013.66214273702,62714.158257734714,63119.18235818145
121800,11172.137709941886,11606.901307485878,10924.300960452925,10925.909119929576,11052.173883940872
122450,8565.581559242939,8421.641315359046,8270.582644089576,8284.973683778822,8265.984175867061
122630,18366.69632233809,18488.67398925851,17978.999066155688,18047.866060376422,17967.162732262936
122870,55565.625971301386,54399.42958991356,54052.97701793816,54734.10487430003,54519.95104249795
128940,298598.0932719969,308078.35267177847,308744.4388237648,313144.62802924064,314481.87497036136
131290,82362.06422789252,82381.72260123506,80977.0083857603,82564.12654281728,86371.41478188247
131370,5132.032710518294,5138.831962582851,5038.572322583008,5359.31117315859,5290.6326642683725
131970,43249.814179969406,43185.73005834314,41315.57703494844,40766.27236447668,40102.3342319322
137400,50897.93929635575,52814.692448197755,54568.22605091279,57174.35954144134,58277.307318704276
138040,30898.64611467145,31805.41534856675,31462.45866270212,32384.42876017917,31854.613845769658
138930,7599.079243915496,7595.761252949516,7694.89669180299,7791.365373298786,7766.426562637506
139130,8563.256274788824,8529.274166887608,8564.114856834614,8608.350966295791,8662.422834798233
139480,116619.4909863461,117433.42735107927,116382.34496760074,115295.66188727252,114270.87132506288
140410,19601.433975217766,19231.884660872944,18767.64754716713,19851.517898236918,19186.51278968469
140860,107082.23511435097,105018.4984665779,101301.36683833,103279.55582387769,107513.32333896129
141080,38859.31216006189,40706.17525025325,40429.88909820952,41093.80489736248,41218.08886619537
143240,43432.64454095426,42635.88008837581,41782.38954467032,42508.103395201746,43809.36203479295
144510,60243.850804504415,62426.720929449155,61087.42605430282,62176.266193190226,62451.7232375444
145020,121441.02781799511,123153.80678719807,122546.30717364972,122331.9466430345,123493.45925114803
151860,17289.389756395714,16340.362510716346,15912.195683536445,15598.974988871018,15699.963581965041
151910,4980.2532614020465,5028.870771127042,4835.57462004527,4894.336714230459,4923.575538253252
153130,103429.82549638272,103436.58754232885,103424.34247649579,103439.43653660448,103453.67642134753
161390,35599.92950278462,34920.12571816337,34620.14153146448,34295.70455533995,34163.828149746274
161890,39095.66899331212,40692.427974390506,40828.23287466276,41141.35072962763,40872.55170073161
166090,61127.628179130545,61211.044160004276,61029.30201258901,62502.129043873785,61413.935949795836
175330,8672.594392957348,8720.073684965862,8744.206448542123,8840.983814673731,8860.320224929079
178320,18130.568844208494,18087.558154284492,17326.599482900187,17323.229113845264,17320.0879228143
178920,47276.76125713845,48245.53422981649,48356.343422243706,48676.995296440175,47534.417041914276
180640,55524.30954196701,54731.38044972354,54236.048458760386,55056.14859617014,55310.34702907881
181710,30129.831919613363,30878.470341382254,31245.976475659165,31357.051977940988,31792.456619511442
183300,61333.81203740464,60675.39680079937,58226.818625753476,59302.28682968811,58744.758249395796
183490,22586.57828587904,22959.37729425674,22403.01896490885,21302.746465221797,21174.99588642546
185490,8154.927738353794,9277.355581348644,9896.991915002307,8939.953110583174,9340.510847818012
185750,90008.425425275,91648.71291295483,91124.12904656709,92483.17145092358,91754.9737654949
192820,65237.23116700637,65109.08742188644,65680.52680134933,66355.42986413691,66868.19556340213
194480,48888.51384786884,49633.71947944189,48695.010876393666,49996.785257900694,50741.461529548105
196170,54016.799200825786,55112.901188984404,54013.05495330824,54747.66359288588,54340.0714083793
200130,28482.213857271527,29100.082055830233,29113.049328328492,29087.814603717292,29262.91577293751
204270,5840.31030248634,5869.774895688305,5781.924428449713,5750.092599771678,5726.691610081202
204320,52507.419706955094,52742.028561765204,52267.9206682031,52007.42846415107,51385.61206308596
205470,15619.449881074604,14936.97096511093,14652.963014686098,14391.806960285567,14358.089945552289
206640,13969.047535451335,14132.362566854308,13951.197991517214,14047.228383236255,13985.688366634256
206650,17480.769853064583,17619.52123677635,16786.246768249373,17066.798198365872,16913.70827328485
207940,805704.0331908828,817615.9201213219,808750.1550670039,827317.5106195752,835358.1073931229
213420,43278.55816543758,43407.50838242599,41727.99014377228,41414.373941833044,40556.087996186136
214150,17376.393075349813,17579.297406132126,17181.921582231025,17143.60976244139,17411.40359875818
214320,51213.533977809144,50727.00539288415,50027.45106626313,49784.292883264454,50824.50859662105
214370,99729.36506683046,100280.82433176243,99566.18611566036,101281.82254586312,106051.78843963567
214450,80718.53345378932,81070.32341130888,79767.03812331964,82792.2440008512,82241.94534461787
214980,103882.75857668903,103880.02755252154,103876.61285553365,103887.38743901545,103882.33829712751
215000,169302.23952653832,167378.51602265966,167879.8394003154,170507.55518698625,168091.76439142058
215200,88150.81206685044,87706.33084942604,87531.61607424804,87042.37888382188,87552.37545093645
216080,17111.17630763289,17159.69816339514,16976.405185438278,16798.529791590616,16950.032165278226
217270,14635.574146228011,14909.770635419498,14606.980823959024,14621.461397655057,14737.94536896074
218410,29432.00026877226,29666.415715511655,28755.45807140621,28665.99200138462,28403.14742522307
220630,7586.964225738378,9595.128889266045,14260.407325633645,19193.1097926036,23697.102274626588
222080,13884.686832733587,14172.353962125982,14478.870740901988,14435.019488683782,14598.790985265354
222800,50378.865706407465,51255.06821424466,49122.887457698154,49810.79327592258,51182.59056120849
226950,21272.023922850032,22978.90709300603,24169.807690660717,24287.72789236535,23613.05446678323
230360,16419.60771685611,16423.784565434224,16030.13580582886,15993.1769914842,15777.78029216416
232140,5346.160970302815,5262.391883534817,5169.503163059725,5149.4670656171875,5101.372074541907
235980,28938.157643427145,29973.561782656503,27443.27307731595,27919.141583967008,28260.175483222683
237690,93723.4027988756,97658.97357389495,96487.51222653597,100646.55654148574,100998.28309916692
240810,41020.30196309477,41155.61332214833,39770.00717573558,38993.386264554625,38411.90449450906
241560,38418.665253263236,37901.13831850427,37633.33552800612,37531.75952852478,36763.50178371584
243070,38522.73304722763,38907.55197014816,38293.51052354245,38632.55989954699,38420.36910228324
247540,488954.1368385896,492463.3829567694,477428.08980509744,471409.6046958593,462483.1988728731
251270,80242.39382758217,80502.20281010302,79539.05915698798,80673.89888694881,80410.83704599606
252670,2634.249724304173,2615.431499888021,2698.069968268907,2687.685321233799,2698.9279456210347
253450,76185.12934724517,76655.7489506989,76190.1738198463,76163.5418682954,76562.21553698632
256840,9741.972676434827,9612.338060177206,9331.291733870203,9378.254666799668,10014.638741085044
263720,24745.876623057382,24844.034791971157,24620.266570911506,24143.338441956992,25090.62953203606
