Index,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27
32350,15046.52290264169,14948.118552354357,15016.413602404162,14987.562186062556,15633.537247818047
32500,31300.33074759078,31492.060827534497,30633.330511345575,30910.990154372623,31003.135290260718
32620,6355.037286574381,6398.055527657928,6346.19005815835,6341.9186730991305,6342.578413083907
32640,13219.57756451036,13567.702149787337,13536.348045707833,13549.475228101675,13697.711463222837
32830,66322.34001443161,66350.12073252317,66350.45419181007,66533.57658566069,67305.10960591337
33290,6924.205940938433,6892.757488775603,6799.287773133979,6923.593905066547,6952.15497045747
33310,6067.348248077633,6133.121070125573,5973.518744966511,5984.706983759243,5993.239219884909
33640,28951.686125097167,29033.24940391992,28165.68844427319,28280.789171545937,28673.21158852788
33780,84206.87096524899,84386.0476906376,84723.17199327877,84635.75775982917,84775.7913923345
34020,20388.111306960254,20418.24193253046,20206.390739019116,20053.720131017435,20036.516595469104
34220,17095.507565346255,17447.183940999374,17181.308735318868,17198.63056936761,17159.381700157322
34230,15302.864603879743,15177.755418914187,14984.453658283754,15034.401983190359,15582.473640501628
34730,248093.4933416482,245314.7253350357,234180.12864578512,234131.75442915267,234007.310449842
35080,8695.28516673749,13197.509262241632,13885.926213457045,16109.748608677895,17618.37800771065
35250,26795.78738291039,26745.56614330555,26731.84996629413,26983.473060717337,26982.697019542837
35420,274553.1944854357,276968.43631789583,265704.78989311226,264812.4112963204,265617.1349370005
35600,15744.512075877143,15628.708378763018,15333.578359586272,15560.20889778066,15578.103288924383
35720,82612.87851161622,82877.24228093661,80698.1319769338,81519.89438854333,81615.490487672
35760,108689.09619925397,108630.45837509901,107546.31671491852,108136.58626644821,109463.35568333315
35890,1706.5538078940513,1679.3829056408117,1646.2565537702756,1632.347729347126,1675.6624865617855
35900,54258.39565187092,53167.697151401124,52923.56786060835,53876.80168417699,53470.63082829838
36030,6213.503660345494,6213.763803154387,6142.1468365191895,6097.665241858029,6092.576495528677
36460,43367.86493600668,42225.72278665795,42341.33720535533,42584.265007633265,44242.433021839686
36490,0.0,0.0,0.0,0.0,0.0
36540,6940.887738557674,6989.113655474954,6881.280495872157,6817.304220692703,6751.219277197884
36570,446435.53622138855,452156.2312238666,442364.49760996463,442757.9132172832,453552.2930928729
36810,19145.352834825444,19171.4728243114,18887.787769873965,18890.86684857887,19030.096572594648
36830,26562.38436898429,27510.068286952675,26544.17113048126,26417.525161811875,26690.981819610526
36930,22085.9544704488,22695.67173518246,20596.753945734406,20374.357005216894,19897.928324723835
38500,4687.783230239652,4665.972063999417,4619.254365282676,4618.866263137086,4617.201265221603
39030,109161.3130836247,110272.23613382797,104699.55840271006,106722.32477162669,103744.09341100708
39200,27887.24767415023,29354.624525642506,28633.482471528823,28704.942687231163,28093.675152066862
39490,90475.89921585168,92245.39611179724,92868.84846641554,92895.16643203926,92770.38121976875
39840,31959.307633107233,32433.612401470113,31674.917651233205,31786.676585168236,31805.046705995414
41190,6608.184066359405,6616.657695105265,6490.931132278997,6467.58682681237,6495.287930835098
41510,72012.76934831994,68879.21720087786,68369.10618858712,67890.62870861923,67835.57871233347
41960,7855.423496941583,7888.745098544453,7802.291780628894,7988.479573500522,7889.615156817764
42000,16171.256284583169,16214.381031868206,15948.654523400284,16103.154537200578,16080.712212055905
42660,21483.144445789163,21186.951038184125,20960.013780617683,20819.631411523143,21593.20130883866
42700,14524.65307837463,14829.219851571783,14108.344706899657,13820.925789947236,13404.782082531461
43150,36471.304663324205,36711.72316298369,36559.88769653125,36068.19058194337,36790.592579964046
46890,12405.91210414728,12384.703680984801,12199.661089154839,12258.794925526958,12243.372042508172
47040,6092.785167647448,6060.462240211113,6300.836733621155,6511.478653367458,6454.250944756666
47050,23190.23284217971,22882.94412616758,22813.158678175554,23324.339145465758,23526.220441111993
47810,46807.4298313856,48551.44291633936,47955.87415851874,50206.944734628414,50724.41667123245
48260,77506.47685339751,87786.35105420026,90352.20576777893,90813.38628286117,95523.05362818876
48410,30451.25476048864,29710.381597507396,30393.618188002216,29760.594498214214,28745.396346689304
48530,16144.51371343058,16563.95066956017,16007.582759879964,16049.104290421294,16506.040415670257
49070,39907.94213186516,39165.844936621106,39076.21425619399,38359.73122024025,38657.86926086121
51600,37209.23019513201,36841.47285457734,36887.903527988965,36788.197603682565,36939.00856353133
51900,697983.7765247305,702506.1062903886,702780.2546507523,704350.7694243034,702992.7116891256
51905,419617.41125519533,416001.9605772734,413909.64003492694,410776.21908448666,409670.9142847672
51910,536192.9223943743,540230.3857178371,537974.2420545145,532382.0636784381,532782.4050843262
51915,261141.04982560303,260313.201943756,261355.2869231242,264880.15760159446,266643.43446961604
52400,22962.241837055713,22608.417690690247,21791.85227711605,21845.673189218116,21809.340435443217
52690,78316.99503367401,75387.2936543118,73829.46179906087,73225.57656235306,73303.94437988008
53030,13853.73686640773,14099.771042536613,13729.01934245692,13980.614085803847,13963.64982221151
53800,108749.65305979227,115395.00965881484,115198.76895092972,115953.21093967493,118444.88346260498
55550,41366.68881438304,41281.56954840346,41910.76828214922,42047.90335510625,42144.89373375478
56190,42161.03295705401,42472.076586981,42620.91103747668,42907.12813424216,42714.12578695546
58470,168354.56743151572,168187.1310452431,164519.36135977658,166336.02528306676,162754.24721064442
58820,3063.679913468117,3114.1284897362657,3035.162121216108,3083.493888050507,3085.6194426417637
60150,10023.342025532296,10024.549361312416,9936.268590088104,9960.968242097873,10026.821165060035
60250,16230.211440547402,16176.011841584583,15627.371468323396,15732.940450274255,15897.452632245953
60720,21218.32132870471,21403.497384859907,21200.986679977184,21673.29714100661,21585.72766042927
61970,11095.139961871471,11057.022634476805,10787.972538848453,10757.32677166592,10717.05988874035
64260,8826.518373306031,8992.86172333178,8932.59021899667,8960.86232561375,9186.771106167567
64350,18220.77904155065,18345.950715112347,18143.695737707127,18347.125743757584,18469.015531833575
64550,29923.4431640952,30473.943529308188,29962.456950010772,30729.711543095298,30779.984422723515
64760,134634.85485905167,135568.1271549087,130139.19407889295,134565.72420957097,132807.25982388022
65660,21318.31295601133,22047.689502167872,21502.89845121427,21798.03179201093,21743.56123914698
